Energy Load,Max Demand,Stored Energy,Genereted Energy,Power exchange,Data,Influent Flow,Water Flow,Total Volume,Hydroelectric Gen.,Hydroelectric Gen. SE/CO,TmedGeneral,relative humidityGeneral,VelwindmedGeneral,WeekDay,Month
1093.82907,62969.47,155299.91700000002,1280.78619916,152.03128,2008-04-14,1111.8612307692306,1137.2056779661016,72.31807017543862,1146.04345,802.10846,19.33555555555556,69.86111111111111,1.2370770000000002,0,4
1279.85866,62851.52,155816.3805,1281.621829,179.2973,2008-04-15,1105.9028461538462,1133.272627118644,73.50999999999998,1141.16218,795.88355,18.575555555555557,69.41666666666667,1.5793822222222225,1,4
1281.11762,63750.25,156251.7585,1286.20862899,172.01295,2008-04-16,1110.7578461538462,1147.0840677966098,73.95122807017543,1141.39679,784.10145,19.92,71.02777777777777,1.4666667777777778,2,4
1285.93031,64478.41,156454.8375,1303.94501892,178.37489,2008-04-17,1116.6658778625958,1153.8872268907562,74.17912280701755,1161.43897,805.75328,20.275555555555556,70.77777777777777,1.3555554444444446,3,4
1303.16409,63659.19,156720.00900000002,1299.47340898,163.12094,2008-04-18,1145.276106870229,1179.519579831933,73.46655172413794,1167.14858,801.63878,19.966666666666665,66.91666666666667,1.506377888888889,4,4
1298.71754,61928.04,157058.961,1192.90431911,165.38143,2008-04-19,1141.6967175572518,1178.1306722689076,73.17275862068965,1065.13494,756.29222,19.875555555555554,69.47222222222223,1.2116858888888888,5,4
1191.74018,56913.87,157397.1825,1059.81117901,150.46819,2008-04-20,1101.976259541984,1135.6988235294118,73.04637931034482,932.64097,661.56201,19.866666666666667,72.41666666666667,1.4074073333333332,6,4
1058.70225,59259.76,157793.1135,1088.50195917,155.9006,2008-04-21,1137.62106870229,1177.1784873949582,74.10456140350877,958.40067,678.41973,19.88444444444444,72.41666666666667,0.8566251111111112,0,4
1086.85524,63470.68,158041.4835,1272.21070899,159.01812999999999,2008-04-22,1144.679694656488,1188.507815126051,76.81754385964916,1118.35121,779.12602,19.855555555555554,69.30555555555556,1.000000111111111,1,4
1271.0414,64034.28,158365.095,1283.78946895,167.26247999999998,2008-04-23,1108.9440458015267,1148.6217647058822,76.47614035087719,1121.9194,788.70012,20.119999999999997,66.25,1.1740742222222222,2,4
1282.65086,64479.02,158506.0815,1297.21480898,159.86392999999998,2008-04-24,1102.5787786259546,1140.0763865546226,76.46719298245613,1138.80875,797.26083,20.408888888888892,62.75,0.9349378888888888,3,4
1296.03999,64336.23,158903.4735,1306.32614905,158.43943,2008-04-25,1098.473282442748,1132.853865546219,73.39881355932204,1149.05764,800.1364,20.56,61.25,0.8814813333333334,4,4
1305.10369,62654.85,159114.588,1206.78794904,169.50479,2008-04-26,1028.0887022900765,1055.7579831932774,73.14593220338985,1071.29154,749.05457,20.331111111111113,65.05555555555556,0.9613985555555554,5,4
1205.54247,59503.47,159281.8725,1085.332679,156.04435,2008-04-27,988.4092366412214,1015.8675630252096,72.86779661016952,968.41058,669.39749,20.962222222222223,64.25,0.9269955555555557,6,4
1083.59786,64349.78,159191.2905,1292.38797895,156.81192,2008-04-28,1010.4874045801533,1040.8247899159664,72.45271186440681,1163.86415,801.20818,20.933333333333334,65.66666666666667,1.1391763333333333,0,4
1291.25714,64269.51,159363.6885,1319.04944888,140.89459,2008-04-29,1055.864580152672,1085.4152100840333,73.39576271186444,1180.25475,810.04828,20.168888888888887,66.97222222222223,1.2185184444444446,1,4
1318.02238,62577.34,159913.0245,1282.42846902,138.99321,2008-04-30,1074.2778625954195,1095.7260504201677,75.33344827586208,1151.78775,786.55635,17.66,70.69444444444444,1.5560903333333336,2,4
1281.29081,57266.65,160358.6295,1082.79881907,134.99671,2008-05-01,777.4846153846155,811.8782203389835,51.435,982.95665,669.56,18.05333333333333,71.0,1.666666666666667,3,5
1080.7857,60474.52,161011.69650000002,1198.87420908,126.71403000000001,2008-05-02,892.3446153846157,890.1642372881353,61.10741379310344,1084.15466,741.64868,18.59111111111111,73.94444444444444,1.6962962222222222,4,5
1196.92947,59934.86,161795.523,1122.40457908,112.05391999999999,2008-05-03,935.1420769230771,954.5449152542375,64.43333333333334,1000.03415,679.25895,17.68,71.08333333333333,2.2296296666666664,5,5
1120.66426,56782.27,162638.52000000002,1025.03663919,91.35709,2008-05-04,1097.4579230769232,1102.5243220338982,70.25844827586208,906.79847,611.68461,17.877777777777776,68.33333333333333,1.7222222222222223,6,5
1023.00365,61795.05,163238.2605,1218.72630897,114.18406,2008-05-05,947.7190839694659,971.63243697479,79.5840350877193,1081.31634,727.51193,17.58888888888889,67.58333333333333,1.5703704444444444,0,5
1216.75965,62935.03,163656.837,1242.1729291,125.62745999999999,2008-05-06,776.9310687022903,806.4556302521011,76.24758620689654,1103.92451,748.40408,17.59777777777778,64.30555555555556,1.2000000000000002,1,5
1240.2506,62848.15,164015.5125,1245.11444911,117.63202000000001,2008-05-07,642.4587786259541,665.1142857142855,74.90271186440678,1122.74007,764.85005,17.826666666666668,62.94444444444444,1.2407406666666667,2,5
1243.24051,63077.56,164196.6765,1250.07987907,112.57014000000001,2008-05-08,660.8612977099236,693.8008403361346,65.86999999999999,1132.84887,766.53864,17.731111111111108,64.63888888888889,1.1666666666666667,3,5
1248.28993,62477.08,164335.47149999999,1259.83400906,120.43731,2008-05-09,663.3501538461542,700.4416949152544,62.10862068965517,1148.17659,777.5672,17.204444444444444,68.83333333333333,1.025926,4,5
1257.87673,61255.95,164494.7205,1168.85127904,98.55904000000001,2008-05-10,683.6869465648854,693.3171428571429,58.087627118644065,1069.51784,712.85575,17.255555555555556,69.02777777777777,1.2777777777777777,5,5
1160.482429,55069.11,164725.5585,1020.78078901,89.53922,2008-05-11,840.5428244274806,848.7057500000002,58.72101694915256,924.16807,626.80657,17.486666666666665,66.47222222222223,1.8481482222222223,6,5
1012.101265,62411.8,164703.6435,1223.69945909,127.64509,2008-05-12,727.1855725190837,731.1325000000004,57.10327586206897,1119.52439,752.59371,17.76,66.47222222222223,1.5370371111111112,0,5
1215.224741,63416.96,164838.78600000002,1255.83746905,140.67867,2008-05-13,893.5558015267175,926.8963865546218,76.80152542372879,1144.14844,761.13773,17.702222222222222,66.47222222222223,1.574074,1,5
1247.49531,64012.11,164869.467,1262.82921894,135.12063,2008-05-14,848.8491603053432,878.9766386554621,77.39440677966101,1140.31013,749.69358,17.90222222222222,66.91666666666667,1.1222223333333332,2,5
1253.660322,63965.66,164903.8005,1264.83086895,132.42687999999998,2008-05-15,840.595648854962,869.9795798319324,77.38593220338984,1140.0704,754.78104,18.206666666666667,63.0,1.225926,3,5
1255.664942,64180.79,164868.7365,1284.34586899,140.51499,2008-05-16,835.134503816794,864.1394117647056,77.08457627118646,1154.65972,762.62086,17.97555555555555,64.66666666666667,1.0814813333333333,4,5
1263.929611,62499.75,164905.26150000002,1187.99451897,109.16156000000001,2008-05-17,819.7921374045803,848.3662184873947,76.85016949152542,1055.34613,663.42859,18.211111111111112,65.41666666666667,1.5296296666666667,5,5
1168.452655,58505.77,165103.9575,1063.74599898,139.04545000000002,2008-05-18,759.3357251908393,784.7684873949581,77.41406779661018,924.52705,621.49693,19.122222222222224,63.083333333333336,1.0777777777777777,6,5
1252.095674,65019.3,164712.4095,1302.36890899,123.28079,2008-05-20,812.104351145038,843.6067226890755,78.51929824561405,1185.48518,771.90156,19.955555555555556,59.94444444444444,0.7740740000000002,1,5
